60	1107151413,3195085615
67	190144671,3123309881
30	3111368075,2242752697
94	736342892,2795135567
87	698903193,2616450376
2	1113367368,1150156824
51	270520931,1655079065
94	124885808,3652588920
69	773305124,3081197268
42	1788957655,172727075
128	4001889162,2936045489
25	344208439,1807556571
53	1438952144,4205838120
48	239611203,3186672424
71	222738319,671694607
1	20423383,3274851360
77	350490569,1921736066
36	3450822251,2441781926
24	2587550983,3117218037
30	185608351,2046738701
12	20607273,1694622636
127	4053227893,2300170544
65	3123187715,440445181
69	4213875312,2233337772
123	1060796977,2201836033
63	2330328846,3525853232
2	1655227119,4229648040
109	1027365725,559439279
26	1897945224,3845890813
2	1793400864,184469648
65	2953347527,2392807034
54	532818092,97492706
26	2991526367,2265586567
114	1798254715,1813115446
73	1258477356,2004338144
2	34327364,2554459621
28	1089977435,226388702
48	2040027527,2004565249
2	2463679615,516203686
66	1054725887,3765532355
127	2801124679,217794902
48	1354507031,15982881
18	1021041026,1142365257
114	1011271521,1924537350
38	3899069020,2253598528
5	1648277705,2161198166
59	2555968847,547109737
60	3455915588,1098226646
77	3999851459,1720259817
36	46818813,2540363333
127	2626053157,113457159
75	2673635805,2909662541
54	3378771205,3803302543
73	989716157,3900685240
26	267646459,4033067078
61	1612154821,3276829022
82	3400069059,258104276
20	2452459980,1681577797
23	2479954411,231515592
37	167731446,2118304984
28	306295837,3732311649
87	1736401740,389385884
129	1618958220,1374215543
81	3968266984,1775271043
19	1692527729,3939006363
71	41067583,903350646
12	685087590,548420760
1	1335961668,4213736150
81	3921746092,4067843882
57	2442337712,2268872298
78	3346867273,445024254
23	410515765,4275193208
0	929604315,1702410157
28	3626075880,3852666943
94	2894729860,3239009227
60	1669669690,1884554276
59	266272837,1455070066
132	1641973534,2398139855
19	910800899,2332812624
120	4251193085,27592272
1	1192994325,2899418198
29	3391965591,4146991453
77	2961045926,1304494282
101	1932015780,2544947464
25	309704910,1157035559
24	3313785474,1488157963
129	664797651,2815767427
63	2347685863,1298766119
62	997360645,1663975525
40	1794752489,2190812178
97	219452777,3373052630
2	1576021901,478840362
20	2756804104,3750334590
17	1851601097,3037365368
36	1109751216,3547958866
120	235564426,3476159362
42	4194523422,2781293977
24	1356472989,3887991495
77	1392235518,239257973
50	1792561100,120695696
36	3101990386,1006466844
4	374232057,574894406
80	40720515,752326518
6	3137761972,788062335
84	2113339041,2904577062
3	2052296362,796221816
126	68799102,42909272
47	2606166430,1947464790
75	1330831044,2992492434
36	3929283482,3229337539
53	2487993845,3566088591
32	4069855698,1974314749
95	1276561714,2053796509
37	1028999482,4040312726
127	611321644,3351277618
61	2983921107,4033223637
46	3452625948,3724038600
68	553555324,3714336341
69	505862058,3019992489
71	1162691163,2153171380
67	2644684319,3837094792
51	2857706403,1101000234
123	1742560319,2678093910
81	2394201424,331468762
28	51704226,4253905306
114	514419709,3069277
23	2304779049,3331847173
67	873019777,2362219496
29	2805330622,1339747109
32	810613946,1016736805
50	1401868777,526729817
46	2346559577,3906586744
109	1043238429,3091961789
17	3704269030,3235991465
64	777673449,3324867696
61	54221785,548999712
42	2276075049,1950443513
12	1448511875,3210548557
49	1391728664,1126866450
67	896268350,1090556155
76	1539349288,2510342798
84	1254350649,3536964071
53	1093830414,4112681021
47	3778327999,175006647
59	1783760210,1477617556
72	2702227030,1481267934
65	564159309,3159381429
11	3245513420,1107105892
21	3502265823,602530301
101	1611541225,2965877603
36	507714604,651744907
109	20651069,589406308
2	2455313648,896216085
132	2154941344,3860087515
60	115599086,3538552205
39	219756052,1084813102
19	748070657,1648627363
66	1051499641,545984937
21	931354110,3162608138
69	3141312793,150358394
2	1947583073,3937528803
42	1122001852,1142077685
39	3715605226,3717669714
123	2778861017,1897891411
17	160396788,1574673191
39	1009695224,1231186140
30	357145536,832486959
4	2287228554,2403236216
9	1430325623,1074535923
87	1302614861,2215776766
46	2666413479,1032596661
42	3464189419,1581718351
69	730903256,4001532067
26	1393963171,1803955609
2	644547427,1570924698
53	706193780,3379633157
126	2578344162,75671495
71	3174202722,1136468530
0	316052627,2697627659
8	3879068820,3096876108
69	1718722098,3381268107
29	4197463486,2850260190
85	793956697,3089167626
5	378848620,1693443347
47	1745915500,364211409
66	1743364897,6952439
6	345530816,3570514556
87	314721913,3036485449
4	3201003758,3029028069
26	1304898857,3026902736
129	536617853,1543672722
88	891093176,2067824878
25	1153988237,3328025737
128	1603234195,3992629120
109	280948630,1996261462
33	3813968006,3954698759
59	2990723466,2635142220
36	3694686674,2104060734
31	1414608674,4164909547
18	864270953,463523653
78	3406367551,1336915951
47	3663443792,452187164
34	1031491946,2813127030
52	1184159357,1545546769
40	1501040137,3287045818
30	268365650,2195967280
43	1882744188,1561449374
71	1072964646,1540440327
68	1310733549,2422610026
115	1677174515,4222915930
54	3068214725,2356972908
51	3572588585,1951516025
114	185955765,3001266183
49	2971153321,2751707430
66	1815115959,4172054959
129	2766395785,2720980642
51	1317096912,3446492859
69	1699011430,2650998507
21	3043215707,3723014876
129	1110966302,3403107836
132	2093796168,3258472026
4	1125770154,2404870636
81	3332182831,2825180240
27	266862169,2994221883
0	162062661,694929494
64	2376495970,948194318
87	1376233907,3438830825
52	820446242,2098902235
83	1274664570,3734707703
34	599007849,2456081732
39	1076764588,872264850
48	2412400573,618536880
60	473697118,2116010965
39	2085334164,3501541962
22	1995045905,2996152929
26	2696562660,2890749026
123	2376734338,2128888522
36	1713037661,230790150
21	3331798906,85634119
32	925170326,32768007
128	2284363658,287536984
101	2153694697,1348448924
59	1904778851,808297422
2	3968979939,2012871394
65	3324019336,3623711318
51	2626330628,2946330682
34	1565402808,2105403088
17	4175051861,113419531
76	3204677839,1711819435
114	373950512,3928131959
129	3962234898,2275004368
67	1381804839,1346319880
45	1367223421,2485743739
34	3015668128,4009844745
81	3361255624,28599001
120	687948990,1921900119
72	525882950,1992798160
71	2551542849,477080348
37	3086263946,1133473537
19	1036299952,711781510
51	4183288103,1455954401
66	3166348457,4119948963
77	1166733170,1517507892
111	2250215387,1324065698
109	148829817,973366017
38	1978728064,2412468620
133	3655886147,2834496687
73	1398662975,1093609531
123	1343475830,3784469218
48	2695513632,1380518768
88	1586035069,3451947622
120	1675640546,2608626820
84	317015662,2795539670
24	3501540035,3170865807
9	2509331309,3193568747
101	3960282462,2392197309
6	2297407618,2999505454
4	2463444622,2488668285
39	1533495112,3939217497
29	2176469428,373837730
129	2635242729,4271683861
65	3327905601,704612114
12	3256368546,731158217
38	2840243094,1806001210
127	1822036965,899987916
57	2003664766,2222569663
23	3171731349,1274780692
127	3336754888,2224898987
65	1003323541,2410864626
80	2219261835,660575544
34	1268083724,3058656991
59	3423554215,3548533564
109	74209317,2756823567
75	587897840,3378762967
34	1205069223,2904235767
115	2995288182,2080057901
2	4224816531,3986063019
71	1320749709,25112281
50	1639075383,4012133870
14	2554589929,3710025390
33	3926710807,1134185030
25	4237549719,3500615227
72	1660020607,906738433
95	546746476,3164316605
17	4081976809,4002928738
32	280822695,1227910590
38	492860835,1744927436
30	2535773826,1815650329
50	1103427782,2967470285
65	261614933,102323601
24	3913776130,578067628
109	216302721,1606687159
65	1779252156,4086786031
1	1327145564,3258965260
69	2728305102,2816023279
66	3164235132,3242065232
8	1402328481,2520547332
128	2366525919,229438222
2	1904287293,4196264491
126	1574275858,436857970
33	2711578207,4045508118
88	144262969,321670659
6	1327311188,3073700541
111	1538257857,2479102147
24	1227841458,3525069535
75	1860476028,1849201757
6	3028451420,2038825857
132	1006060628,1010693423
133	876010615,3931265039
88	3774083098,1639798803
82	863547657,586429668
115	3680100849,3090593235
29	2440219438,1849358736
50	1353140631,1914543543
3	3942282857,3140228467
28	1131541439,2525928853
52	1304401490,3743400139
72	2805659800,668519854
34	1752822269,3590241820
49	2779713361,2024507139
63	3414418765,644460787
52	2914749064,2308597256
59	2294376638,2861138695
37	4242456807,864443574
18	1400158721,1766977954
111	2825241606,2639089309
60	886796794,847740787
115	1791397822,2210469875
25	1242081179,2100332372
1	2379377226,1781868278
77	1930190681,2051418353
111	3606356544,1141198601
71	1389873035,1014721141
19	3780470783,1285606221
21	2465343133,3214783757
0	3969746558,2937097117
3	299606387,4025760624
72	3049020392,4144468993
3	1389087304,3225292075
132	402647706,1865800877
128	3847180006,748253903
47	568509479,2088366704
95	3433200237,2825723182
0	500741354,152255745
29	1121372739,1874502514
10	2848017454,2922133898
8	4246387491,2122343618
114	825311717,637115590
24	3764143729,2160432241
101	234993774,779297333
73	3957818730,3645984631
19	1420624969,1710493431
54	3744902810,3018932791
57	1324617293,3499870001
109	869164102,3361017729
28	2264503281,1521126024
65	2224001095,123091486
49	775609830,3057705675
21	2840096518,2531796235
109	1838793727,876086108
52	921599414,1036926530
51	3028559539,3980953733
82	4174861049,4235351135
2	1226587405,1511367440
49	1240320695,2914418179
21	853704736,3718096221
59	114774092,2861456332
75	2086097160,2127987749
18	696618494,2599554887
32	3625167456,313246044
86	3960859627,1774059747
81	1009837310,3280444734
48	1873744665,3795957377
84	469277363,4009526167
39	1500084661,1220567253
80	493830255,3197017689
132	1306926017,609867084
64	2671258593,3553492077
71	1915804031,3417720586
69	2538155691,95894333
17	571777045,672327664
30	3411638412,901726959
54	1307467599,2916468698
49	2234047465,1787062208
39	1280046870,1709642391
75	3118487807,1057847638
48	1022390250,2032720969
129	1718969934,1578669750
36	64148672,750240254
115	2988257183,3871340225
18	4285941633,687612387
48	3710186116,319565174
19	1076446280,4274100396
101	1547706341,983152587
48	1405192108,957612017
38	3633192024,3720505875
71	3008854313,4032012063
27	280511600,3954872456
37	1486236448,2766778613
52	2133646293,2175869504
61	1493536562,2052037600
68	2756982820,3556637584
29	2989642467,2860368178
67	1882763176,4215316459
81	440876084,3245814842
72	4003223983,2546603930
38	2685170133,3208648607
12	1275090598,3691736009
30	1142069120,1698118426
120	4113508979,3611281766
101	4035557216,1357539933
64	1813155342,4002706878
37	3746225814,1847816677
57	1482927100,3238988125
87	1088837903,2241635365
115	1743433496,1084224787
2	3769111024,708931057
2	3264804464,880882771
42	1308711279,3679723474
2	833829800,2915750076
111	1881935048,1604655100
59	2125406070,1800146242
27	1292729458,2407755083
51	1246750570,3452527866
30	2956412056,3528304332
123	1433035593,1649248747
48	2120191327,3045407029
1	1008068025,3740886681
0	2105420750,1146655058
68	140996180,983862617
72	4216305363,3919130279
23	1616991709,3141576894
23	2907583560,3173116232
3	2485202492,3867113791
21	1438119534,2381740038
52	999984566,1700884242
48	1094341993,2258609133
17	1009107544,1759722533
129	207393646,4082348497
1	1310809525,2351994094
61	698790196,522799764
79	4092419683,3481155189
71	152757288,3318146221
38	410583832,1246425647
33	3736495136,230342349
28	1203361961,179329343
24	1479384545,191919291
54	2506756965,3715447844
53	2802164634,678423307
26	195924746,818178273
73	2173386230,24366271
47	2337315158,1340927114
52	2608683641,3759279291
12	3625142075,3515290827
37	4279318516,3866814141
21	3012588081,2566620002
123	259806048,697320193
114	1121179033,2086769911
101	1712963271,3614286781
65	1672374448,2924099584
2	3322194024,3588431695
66	3180915005,3946156175
3	3000577056,2993333283
6	2472340827,3729982150
68	66799247,3228552246
36	1920471667,1219090528
14	318881590,1075928402
115	1940279466,3054543044
24	999764599,4124492550
9	4042773986,2507857633
75	1230268986,220987036
47	2761193526,1517138961
48	3635322745,2899791649
59	1974776882,1782680780
75	607742346,1231970213
132	27935505,445079145
69	402571049,1042084285
39	2067977800,3316956412
25	3441294813,1384890338
61	3562809722,2968333526
65	2577514177,3271077192
4	2364764803,774862673
26	3610253557,3528896564
129	1187246368,1645711394
94	1270471913,2321247234
47	3083835740,3355164964
120	1798137770,3432565609
23	79729820,4130564726
36	832029381,1119603861
80	1729663686,2353504018
29	3147949620,4146190684
7	1571402932,808562071
51	112495002,2217363571
65	3757146130,2484917117
114	3255832424,1885858395
77	285787093,991732822
3	1659341758,1393651735
129	1523146731,51014606
123	1012097373,3366922090
132	2522890969,3797038154
30	68462624,2978508399
81	601743976,3398859705
3	2658588122,141149316
1	601215152,1279575263
123	2746206031,2403735294
6	1280314697,2591281542
2	775093228,1925160943
1	1201655909,2692829684
120	173828477,3909015787
101	3492461975,1857779314
88	2144486868,2069570494
48	1115402169,2943709899
43	3163722749,1885530568
123	2531787053,717793527
18	3779698283,3842772559
24	1697455553,1088864035
80	3404173183,2167830794
47	3372644231,991487644
59	132860100,1658997414
114	556624069,2808869753
52	2258729431,1325191660
123	278823273,3675396148
67	324926244,1508775036
50	436629905,2665241452
52	1097584233,3559869108
50	1243660702,3317835328
82	2907909377,512103701
18	1849154368,3312369288
33	3103881792,3697588698
18	2103838963,2571112722
38	857531639,605946083
8	717227623,608216940
2	4222863368,2620387924
66	104821358,2717626235
70	1481072217,1139070484
31	215025710,1952295099
72	1307604752,3876382298
33	658235924,4282392232
12	3323871183,991893408
86	4243116145,4233394240
75	3425393187,482610099
94	2542263139,903479824
0	1536026790,3387187727
39	3074212543,104531080
23	642240363,3795015884
64	2893695601,408732202
114	3314778777,1028917395
49	1651248465,3591525952
28	3314297671,500853510
30	625346530,1132162212
60	2603074207,3252308595
54	1059401761,4275117641
1	2118617751,903997374
53	154284903,1772333758
36	2739256613,3458668547
2	824232329,3776756564
80	3523294132,773766016
54	2550749176,2396261900
46	1015118759,135423588
101	364582498,3897825839
12	3993397247,488387058
132	2341882449,1495615600
30	1454329425,2061732939
65	3167256194,4218297966
37	459703432,2490331292
26	2173031528,2521909615
21	3428119024,1758158880
47	1681591566,381340952
111	1115316271,2016308949
66	123892638,4261382154
50	20468851,3646144848
77	3498787847,2988858650
111	578974615,1075004657
57	819567499,3830322998
36	2044756065,2931386824
68	1513173013,3189568039
20	4259727654,1905132558
82	1267715203,1117189918
31	318921958,2024438382
53	2345810715,2103110713
29	3286727631,2041309714
61	1254645169,571997282
111	2276851898,767535321
129	1134510491,1094626181
31	2855285207,751877334
88	3704809220,1168002098
77	2657745349,1725543260
2	1417405309,2186773360
64	1176627880,1533571210
30	3721859648,1443624852
52	1010661329,45647285
36	3793605666,4088321194
4	3279758646,2055291704
129	1188513216,1773801175
65	1833772187,3566152131
97	4025752598,2909531195
36	3576243837,3264745581
57	437671219,4275914907
62	421003412,490241960
52	2952027431,4026441835
62	192299095,2690298569
76	1935458276,3385611598
49	1259657700,3842968412
123	1093607074,2147458919
81	4136915512,3941571710
39	3680894645,3222393772
14	2007035797,3105027095
129	416424925,1513076685
85	1392652891,1504415940
67	1597861793,1538211305
23	3429130642,2329239441
64	2625869413,1703155367
40	3930726770,3875314463
95	2180610644,2461142108
111	744239968,2900584739
88	1604076016,2065654237
57	3635177685,178849841
57	485892384,4006034083
64	1986588239,609222752
36	1223774985,3892008132
78	204752950,1482883016
29	4217462037,4102594146
62	1475269363,3475256556
49	1550366334,984213853
49	1099940184,1030478385
73	1486386337,1217075889
120	1985753480,3826110743
88	1910186677,3583041040
0	3422192847,2768783004
23	1615235632,1468926907
75	4142761367,3536444203
36	2266804059,2317983929
66	1698039150,1007207760
34	107623885,3120990628
111	385460238,551534831
48	2859823949,2691812429
111	977538682,2584786286
86	3062818959,171566244
50	792731041,148724720
2	2127724288,4112174200
123	1650125801,3125988537
68	2852729238,4131943065
19	3785508679,650532525
4	769372099,804280239
127	4112333282,1745194764
115	1739876755,415728499
72	3041291686,1922976964
71	1516751630,1850417480
43	694738864,538161272
20	648969708,1307476953
12	1162047333,318758867
28	2073295993,48026982
77	2051547169,39423237
33	2181722934,2527159513
81	1241158280,673670751
27	2741293972,3919930082
69	3425642654,2929734255
71	2748147212,2536844711
6	2371114866,3557723976
28	3547338331,761921835
76	1593654889,2689145106
19	105718568,1193102660
30	435917825,3725036251
53	4246861650,3900702811
128	3590351290,370598285
26	1293038704,3616447931
12	2721924592,1096914922
129	118692039,3736006600
114	2086074150,523173348
129	430707687,96252454
123	1753012499,285458287
38	1443365408,1719927139
28	1679238733,1242856400
12	2344239644,266907089
8	383199320,1952709016
129	3928161901,3052920300
47	1337680353,1866977988
62	1014164881,2356967895
21	1118039189,4018014679
36	215322001,2142651107
38	3868146748,388849972
71	2583388075,71904052
4	1532205412,978231474
1	4206502657,1761770425
25	2082600629,156420664
129	2794326398,2769625094
72	2960479435,1195460315
51	2427474378,577811291
77	2996547152,3030691793
101	3702081995,3736572756
22	3171394198,3548095761
25	252040725,2123049489
14	3491989479,391816397
54	2547684074,2503968474
68	3642518093,2616516338
8	728604085,69684185
59	1015518629,2621593374
101	1783780465,439374001
101	1590070363,3387765076
21	288408689,3279091799
59	1263123005,3549827278
111	1052354515,504394427
2	921246753,3442189188
27	4117813968,763019708
109	48798174,449494929
18	890808030,2000233649
46	50498374,275168257
80	1361388660,3485686677
69	1964531729,1842435206
77	2392523055,2384656480
81	39368190,342231881
67	1205815828,607131609
75	613890195,2287801888
47	3045863168,4248782605
95	965582969,1355638138
88	1715449205,544064353
2	3990894062,1008708669
129	940381196,4183223879
62	1074814922,1697644082
95	472406896,3953163696
126	351054122,3336127659
25	1359477802,191062873
34	138437765,2455705213
67	4026364272,3961936261
49	1372383471,259036696
17	2051951621,1104767408
59	2417583689,1743048331
8	2341323948,2567766482
19	4030278678,2806431716
47	3795314002,2951746805
127	3668354183,3992302923
36	258432055,1442983709
69	2057234598,1220895700
59	237468551,3111643817
0	2907716825,4170001768
43	754250444,1351318265
47	1326706570,2705192359
33	558413201,531561726
49	2433697047,255749097
101	1775062007,2608688580
81	2733183488,3548418665
36	859930725,577744587
33	4011891802,2932454189
101	416353724,2090653637
30	4182518886,2543060611
38	2078988307,858809262
57	3907234984,659072972
52	2220253309,2191158393
34	1076263469,438171364
25	3030984749,2019648049
129	1160849922,1615778240
39	3028041807,2349453286
120	2280313796,1510782995
79	546926640,3257816879
24	2720835382,3371687269
2	2102987396,1920038393
68	2242356858,2983713052
101	3406997780,3641344930
48	3572306607,2021686313
67	1404875261,2168298914
88	942374794,1736828730
59	4252447531,3893116023
3	1902029337,3386774539
66	1061623468,2926612299
69	1466247801,1592557829
30	2345749094,3406642854
26	2537684599,2150029220
19	1356952545,811072533
6	1686318122,3802532329
33	4002902903,3278762068
19	1233330787,1142087377
127	2801338467,578244766
111	1210212098,986443702
6	2108929405,1448042578
24	2216346662,1963478849
48	2794018201,1661061153
6	2143706094,1539839282
75	2898485294,1602021117
88	2539493071,4214598949
12	395550710,1584542116
34	1089736774,3764283643
87	1168593052,3035630480
5	2256638832,2498524549
25	2835368615,332036363
9	2222875323,2380326571
31	1689680718,807808817
29	1639696103,1502809139
41	3892977421,894833016
30	2905886818,1487664697
2	1307121729,4208356236
111	162061892,1634104455
19	329166762,4019401459
81	2512186567,4023580319
68	1933990843,2241272089
70	179511509,1645120409
36	3255023190,2597377458
47	502642297,1047384162
68	4226441814,3553780865
46	2099327197,1929420093
24	3215594268,1854680385
132	1086335393,2602129742
53	4257650039,2218550491
59	2568377306,2141324040
4	3789582721,2454377732
74	3434510401,1918234907
54	149823910,752887098
128	2397697341,4216037699
6	330037363,3182311158
67	2070499320,2212511659
65	1591623712,4215095486
123	2083559250,582936350
23	3402463355,1471112644
29	207837874,2985169904
54	2721292801,1290093879
61	192155593,412607989
109	21114721,1755546186
24	3914284790,1463910210
21	491059808,2141412074
62	1764523140,2402536030
109	1001442215,1322823895
111	3159752968,2506851010
12	1885237452,1993905525
133	1133119067,1699174087
4	3475299762,3940527112
26	1115218248,2209753381
67	227131763,3964113274
26	2267206882,2347741342
1	1068879659,303235724
52	337937709,3746546678
49	3795620722,76247640
87	1334128899,1158307914
111	4284973712,864649275
21	971892783,2697374201
71	1608496878,4066085358
49	1212223289,3254395744
29	3585140714,1114691020
75	1236601779,1638267545
67	1409699362,1292351357
69	1713800709,615438350
114	1702570241,2924264736
36	2977764114,1126445776
101	472738695,420176416
129	1393444784,3631000400
57	4217882882,396092620
72	2518627915,1102591345
21	160265143,4002018760
84	3292011833,3811434742
11	381461622,1507019017
76	3538260464,3626702433
111	1190069798,657531694
109	384582860,3690983726
47	1242675884,1130393932
57	1644327011,1793090077
28	3858593876,275286552
62	1560479228,1503993629
33	176840361,2352282126
66	1028017407,240086409
63	2143524311,266890857
59	1281037246,3203874266
68	4083021880,4282055894
5	2489564874,4142847098
35	2632715472,716795564
51	4068520005,1753334831
39	2027186213,112783036
101	724289876,3016754029
2	587882666,734402539
72	1245221894,2011981758
76	883380515,1898303277
1	3640508069,2245639753
1	1288834710,1844633014
50	2427763032,4001507975
57	290921343,3742935515
62	3470166480,1456301834
61	3516906499,562737332
84	4228757149,3661587913
88	3268561142,1197535697
37	3215443786,1207260126
115	2582316148,2685783071
71	76892318,1481058185
28	3610211002,3144039772
51	863991678,70254376
32	1880290009,2981723846
39	3199495459,2961147964
1	135282113,3833006347
128	3997425093,23803566
101	1482353825,245848919
59	778530726,447505091
26	1577630312,3183070087
14	1348851557,291019687
53	2209527573,442323178
34	457520733,1189048484
30	2281572981,345211731
51	2340485521,4210442076
73	4251277877,1963826016
36	2856149446,2046062732
39	1287301238,2665278426
120	2436956058,505639788
101	387870546,3737759885
25	620993185,2531702375
66	1134260758,2745838243
28	1643670891,336294013
23	1016039285,3270665120
38	2301527395,3910861611
114	3111751839,2468503073
20	98575694,1635763547
5	2568538343,3325163975
26	1386738520,1065271158
51	2732975383,1656255374
127	1232646148,2620553272
17	3480564368,2279328977
126	607717302,243399128
120	845976173,317769935
43	1080974826,2449185385
51	3068518812,2732301869
34	533726383,3914691314
75	2017811595,3918685799
80	1840172534,780978459
101	2387942643,348378288
66	530857876,2495196043
77	2132177189,115117345
21	3423787225,1431989645
7	1174298048,2869739846
48	1987122357,1184544804
81	185345606,1338648818
21	1157053485,330833505
51	294703521,415552294
27	2284301972,2523192921
75	3113345219,1828770300
21	552589601,3963059962
37	358869803,2008413776
120	3170584935,1906953042
30	101186400,2862854888
28	491129136,1691855878
81	3331671234,2561792488
115	239770998,23614029
69	1381988588,2362858928
38	3349312506,2521176140
48	1831458117,2299487582
28	4062865095,2793481495
132	2376404127,1762402302
51	1279076441,4078781462
36	3957428365,3655461697
2	861456680,1069324977
123	1364090254,1047764571
71	1503195993,2521066328
51	319331920,2948335677
47	3143259695,919018789
38	3027518850,1171497617
33	1953770273,2185754050
80	2699618688,25122873
66	1243936196,2190618091
2	676282814,4086656154
62	2337246041,1903809380
29	19965559,361784382
129	1331365146,1685453726
6	1260440514,2240862641
50	2556252866,3639263216
115	3958286764,262984654
6	214246040,377004234
85	740345681,1793744181
12	3752945306,3486416736
67	1919283544,3742639819
80	1334687781,185062721
62	674776381,4105902154
5	3061884252,573068964
36	827092289,1184054728
53	1070996935,2392922396
33	775003146,3979776058
80	1077359184,1215018509
101	2068344995,1573451309
12	634263128,3104096122
23	3911740591,3689464260
64	820802327,3002520090
57	3206473858,31856796
12	2000158732,2842370679
52	1314227864,3889351701
43	2852576094,2272634387
115	2523625217,3581179305
120	1090266916,2649985940
50	2244454480,3393130985
71	1093884910,1358904946
3	4122016609,3121978614
46	785448879,1745372917
54	2255840252,4213319826
129	3203584768,2549021579
111	1047947276,1089973285
37	1936457133,3772373345
62	1457962677,3053513412
95	639218853,4133936684
57	1652651067,1815433991
127	749013330,1759298488
57	1560747966,3986908483
19	2594558654,875883010
31	1625280053,1290178964
17	1724058536,1881251839
8	802932369,447162712
60	1006860049,888555608
80	1708572176,3307830074
78	1102370881,956378132
66	1652453573,2100092872
42	1218142363,3305979562
28	3706173529,1018510583
64	405754426,935987874
38	2050373655,2771908140
4	572884532,583561714
25	116310683,2632210916
47	1685537144,1193067613
5	2770211023,2149345103
59	2918478262,2507196547
62	1338324778,3609475676
27	4204661921,3131457521
60	589496404,2784529837
